4531,755431,10553,15371
4590,330747,15856,24618
6461,627767,16281,29221
4766,642217,7304,25288
8180,718141,13200,18391
983,950084,13876,11444
1342,662371,14437,24031
6934,217396,11701,6023
1680,439038,14203,27331
9797,728590,16108,337
5167,346113,13293,7533
8946,423928,17080,3361
3078,704415,15043,19268
3602,738862,17705,11424
284,134944,4230,8358
1342,636005,6257,3798
4264,48038,1587,27888
2059,933668,3978,26983
6134,482652,12445,15806
3528,832982,16579,11761
2578,559436,9153,2062
4126,91459,3902,24010
2317,467123,13395,4448
7808,738665,13777,707
6,957599,6440,13839
7845,910077,9516,11479
375,536832,17869,27978
1664,631010,1032,14823
2996,887560,15658,22072
1155,382089,14044,2881
1674,975834,19485,13696
8041,402653,19750,8166
6793,337630,1552,22193
476,782691,1422,13982
1337,517505,3891,24838
8110,599738,14224,29300
3024,525336,6676,4272
5788,828137,12185,25624
1390,233880,14680,21307
5980,154241,9469,9681
5336,612373,10161,25156
6379,693627,10057,12869
7783,257294,8367,14479
6210,892201,10529,19009
658,680234,5430,14965
1947,911731,16941,13307
3820,936979,3311,4828
3142,707497,15040,14184
6487,128278,2611,4836
1603,61732,4726,25853
4406,126406,16082,1312
2860,709080,9415,7954
7085,981007,19293,20758
5651,382894,8854,4530
6228,961096,14671,15188
3549,287503,6286,21004
3934,602653,14924,25468
2293,64567,11497,22914
5669,560666,13190,2116
5818,146251,6946,8491
2135,281548,6053,1319
4520,480116,9330,28125
9720,116357,1743,27137
7151,162538,2219,23769
8933,679624,19238,21642
5596,559637,18310,20251
6323,156083,140,13088
238,153407,15435,16915
4910,33182,17044,13369
2606,618386,555,24095
1488,574635,4447,19301
3928,371942,2714,23823
6152,870725,12625,285
4293,534692,599,28067
545,731242,14856,22067
7607,109363,15458,26302
1200,566163,4393,9956
3775,127432,6813,1380
5994,753768,71,28634
6832,856263,367,23967
6431,530946,1406,24288
9070,718248,18606,7077
8579,89170,11169,3600
5972,317359,4830,3466
1341,333215,9583,25828
5560,504665,6809,22954
3598,181528,144,17224
4361,830291,5719,21810
4633,497295,12215,27523
3708,50981,19669,721
2102,484080,17583,4652
8589,652443,19518,2562
6208,212985,7992,10555
7184,690548,2440,13681
2111,333868,17301,11446
7665,122720,3880,7556
438,804228,14344,1933
1706,272329,395,16843
8471,180963,11025,29261
882,462362,1498,25925
9540,27760,18890,20129
7720,524171,10499,4451
4138,812643,18587,12590
218,708585,4625,23931
9284,499445,3716,29880
64,539773,11072,25976
7052,782130,7869,26109
493,814168,19151,25644
8740,816801,9532,1534
9974,479769,4671,7180
7010,87015,4297,1687
1252,204693,14030,23548
1398,994356,14013,15287
1957,686030,8035,26153
5124,570580,17574,5525
2115,237890,17760,28719
2529,420022,18503,16781
2548,507286,11567,6478
9219,271609,11095,25307
4618,872495,8388,11565
8364,875849,14127,8304
3541,56141,4025,12486
7205,789037,17039,3141
4991,370078,8548,14129
3033,895580,19898,18000
1523,427067,2506,28950
774,854581,4227,6530
3224,729905,15087,7711
6226,679843,5786,25118
923,209048,6627,28754
5339,823482,6789,22276
2399,875782,3571,10855
9649,350117,18647,12245
1838,179457,18429,20753
1838,389272,7065,24937
2572,975448,10317,5359
4389,945792,126,17224
1144,327599,3552,14393
5017,271312,9779,13453
5564,184800,3173,22377
5214,171543,1026,25067
4508,787980,273,4314
8217,437161,5785,27666
401,259794,3815,23421
5449,38877,16849,26727
6691,417277,4402,18423
6731,221453,10977,4251
3830,946615,460,22117
2239,360443,17680,29972
6278,831293,16549,23102
6174,420796,15994,22005
1056,885876,15630,2742
6317,584651,16292,11343
474,676280,11893,3562
9291,915896,18624,18129
7087,250129,13621,17898
3628,911435,8182,7660
2295,691240,15532,7766
9253,429594,19955,17336
6883,646627,10706,402
9163,485052,4425,4197
5564,51742,19788,21527
3184,535198,3351,16974
9702,847693,7708,18288
5609,703701,5325,1310
9672,263573,7035,26394
7105,529384,3404,13245
3639,743851,1853,5069
3849,87481,8563,25139
9039,863405,9086,24700
6666,199128,3770,15494
5878,550440,3065,2247
5267,551088,3207,7169
8435,714250,14687,2511
216,435075,3980,18312
7440,37425,19555,7952
7868,697674,9399,4830
674,137499,12036,16985
3167,114066,19434,13775
6085,958211,18850,22090
9738,660660,11767,1100
9149,669112,4140,29320
4029,578329,16127,28805
190,572983,18914,11612
9190,56281,14265,20866
1988,880957,17335,28432
7616,887232,12253,9576
233,890860,10841,28278
2020,166760,252,21654
7131,907123,14035,9471
3022,351072,6897,956
1428,211771,15457,27691
6304,375382,8672,18466
7943,748461,8204,15736
9841,754323,7601,15122
7072,445078,14733,5230
6561,386130,16026,12468
4543,163342,2590,1858
2171,609106,17312,15218
8219,335866,4063,7153
9787,767243,7749,8798
1604,491817,13730,13606
2447,271745,13890,7531
1266,396386,9047,21133
3497,732341,683,18429
9371,480429,13512,20157
3819,706068,11367,6338
7779,387051,14139,15586
4521,376767,3990,3663
4578,210977,1366,27449
4542,544169,16632,3463
6068,894394,19501,9867
715,219648,14356,11118
818,539314,4517,26208
1361,644001,16969,1704
5842,456174,16565,18700
1170,35247,1764,19739
8519,483806,16365,23826
2334,164949,277,23849
2204,686757,7240,14354
4473,533505,15319,6719
6377,81337,13652,4689
6441,787217,18282,18689
1531,115094,13763,24756
9441,975133,13610,26025
5751,328960,1577,18236
7495,32127,19729,25382
6848,541773,14126,24092
7371,264452,7421,24090
1307,556990,15742,6673
6276,96418,5928,9881
4572,376098,6878,10567
9401,440969,8622,19162
6720,914023,18157,745
9279,715945,8106,11152
6006,266569,16969,14519
1770,932746,18173,22530
277,767631,1682,14185
6880,79173,14064,22657
1152,753840,10565,28502
4828,227124,14015,12927
4164,612698,19831,21683
8855,663746,17293,161
1830,64735,3289,23584
8170,316923,12939,189
8250,316947,4091,29587
5546,186461,6806,1604
8375,400341,13242,13025
3001,716763,429,27509
7864,39043,18929,26215
4265,632930,2913,13696
773,492626,16961,1970
5309,854147,17167,28241
853,93466,4436,2063
4133,673490,3197,22488
7538,560226,19599,14903
1527,392200,11910,4574
9369,456371,15013,17290
1222,625595,3578,18797
5679,407642,11629,10294
3828,709308,19172,1291
2553,940842,8419,13687
9988,904176,381,21616
8347,263991,5130,8839
3457,49415,7596,19019
3858,161646,5526,1166
2318,414231,15554,25234
8414,52382,14982,6744
6153,507573,4190,1480
9710,261939,2855,26301
7717,793558,3879,6843
7552,400068,10707,14621
6846,711701,10352,7469
8808,334601,18163,13512
6497,861491,19429,29324
5868,749472,11939,25216
7317,158367,5789,11814
7298,936372,7643,21471
6107,661966,1021,15989
4030,37891,7354,5785
2895,653280,16711,17054
5623,879830,6177,320
6088,766533,5991,15533
386,171913,3268,5449
9262,335809,14767,18288
4745,859396,14305,24531
2773,990270,13500,3421
6046,376738,15448,24177
5932,392381,17420,24952
6962,685306,8720,23634
1455,429457,11483,12551
9037,779516,6764,19477
5693,736693,12290,6514
918,756492,2570,26377
3086,449307,16306,22685
2831,194528,16046,22394
8546,322041,14679,8432
6277,530137,5501,2516
1145,358745,6222,1595
3593,440177,1511,3545
7653,275341,5295,2224
3919,825195,1334,1207
9097,550095,3099,13988
1650,929953,15275,17593
1530,538113,16639,24088
7946,499678,4639,25710
2662,974243,9244,27913
9762,256771,12721,25352
9397,504475,12882,9389
7072,169603,625,16020
8954,878029,19038,5439
8614,301870,16348,29095
2537,850963,3434,29056
7622,840683,10712,18552
6885,775971,13543,4232
9825,639713,18017,13085
7086,607958,1835,8921
531,642217,15190,14477
6231,677550,1692,19143
3692,342334,12632,17463
4216,647037,9,17649
8689,82962,8078,28650
8122,458611,5079,17902
4484,172707,16004,12922
8400,166718,4297,24465
2936,371570,6844,26845
7515,365971,13800,16911
2257,522330,471,22276
9097,565397,8236,12277
8847,133332,6890,18680
829,550982,14411,10517
6066,613845,9047,19038
5177,231294,16426,25004
8133,391034,6530,3510
5734,597560,19513,29434
4588,23583,7307,20275
6453,817835,17143,5395
3979,142231,5318,26081
6979,726829,8627,28308
211,770554,19416,22934
9603,115940,12476,2675
3883,727125,18922,766
994,877515,14419,6913
7720,708633,16414,1530
9134,260843,16509,20326
6437,623011,17588,28425
3857,508009,4031,21239
7687,733805,1791,18441
1509,36830,11188,29180
3533,751533,10467,23012
4984,62019,10445,26883
8844,864035,16274,16814
7620,69638,14363,28736
8509,734727,393,17080
8538,716690,11809,21185
5288,576066,9351,24467
8866,949427,588,25967
6048,229431,19886,10979
6960,309772,16458,28373
8121,732706,11719,5394
7018,837937,15858,24124
6072,857654,7676,13641
3655,173584,10793,19615
1357,977712,14143,27141
7399,900255,1168,3576
9661,469171,19238,26289
8280,179754,16529,14874
1143,823388,7171,12568
7850,621465,17792,26361
6638,703015,15089,24296
8673,493998,9011,8839
524,549530,3273,11056
4980,742021,4109,28349
2533,105018,12186,21689
4786,914764,18412,10048
1439,438362,7020,20817
7922,245623,5990,25803
7435,75745,19769,18849
3326,416816,13853,3242
8200,515436,13569,7163
9981,816522,2984,3707
844,455716,7753,27755
9564,981493,12303,17068
5754,887544,17146,6225
2677,888086,4839,17952
6166,753219,14184,15984
9061,459669,18123,21364
756,117568,5583,14440
8815,227652,12593,10993
9228,146682,11410,20663
396,119624,2800,23192
3631,940925,1381,1785
2466,579066,9267,25330
7705,784802,17559,7028
2111,308864,7539,16069
4674,647960,9007,1615
8535,70368,9296,9060
6419,238907,7907,10698
1459,995644,5534,9547
7690,645061,11591,20136
4148,119449,1792,23656
9259,430822,1364,18326
3719,636556,7065,3624
6106,132542,17606,28005
9680,566747,749,5723
3117,106313,17774,27646
9115,515673,7318,22641
7012,865889,179,8960
4728,366397,19219,13427
3688,515215,7286,26104
7892,971601,12094,29507
4761,26994,14097,2139
8896,544380,2211,13681
1193,194387,4608,16849
6906,89716,6447,8889
6141,962225,15466,20278
436,653601,18452,6785
55,732204,1279,18433
6950,524294,18948,3250
1403,140376,4440,1081
2190,669156,18814,4900
4662,850457,5485,23223
9802,331279,8567,21913
8924,920805,5232,25354
3537,593767,17725,18462
1080,240289,16054,12011
3382,288382,14552,15174
7377,63762,9173,6854
2893,221151,12898,23107
8254,990808,9976,13136
8724,188760,12593,29569
4505,321697,11361,26809
2829,57546,5580,7613
9397,674428,12527,12443
1536,38086,8485,21420
8456,250944,18349,17487
2528,689169,9944,6351
2222,882673,10613,13410
2123,58406,4573,27261
7260,311161,1087,2900
8311,46240,16011,7362
750,619803,18268,1193
5317,522062,4711,10176
9631,161092,19531,12436
4204,580080,9276,791
1103,301497,4025,16364
3030,544623,2830,11964
8905,53194,5454,11849
6907,116825,15441,21221
575,259257,5603,8760
7330,245944,17507,23996
6448,589283,6155,21835
6852,234338,16614,13895
5928,767179,13044,11319
7863,146375,5522,29393
5312,42835,15865,1284
3214,419169,15856,7120
5525,388348,7138,24284
2804,745476,11499,23400
2570,335451,2592,27872
1316,176253,5719,19159
3265,725696,16354,7835
5622,379916,6922,23299
2378,273717,3832,446
5606,662198,17380,19768
9312,817150,19369,19232
8625,139406,8618,11134
9829,344155,2707,10137
2392,890578,6539,4053
7749,916070,18526,1583
6397,327885,10797,15875
3132,461335,5771,22242
3251,722162,13937,29897
1571,865461,6097,3482
5732,767914,15360,25719
4537,130864,18706,17731
7619,887501,11025,3952
1536,50538,3441,308
2647,536789,2097,3995
9169,457961,8552,18845
9924,994315,8014,9740
5891,462494,54,27846
2576,57462,3202,29380
6112,229724,8705,4335
7971,999721,1684,22548
7510,589288,14092,27231
8792,295008,4634,10421
3002,967590,9116,12856
977,943381,2546,15221
5286,747367,3752,21555
7626,754775,4293,9654
1294,455052,18861,21204
7373,583823,7250,1194
4330,711635,16952,24316
1397,797235,14179,14708
6364,701880,1385,9948
645,994290,8380,3592
800,191658,10420,10602
2436,161357,19711,2837
3861,166819,7541,9349
6647,306017,7115,13292
6731,949230,14304,22459
7953,291492,7623,29978
9441,283866,6167,17638
2766,268971,11084,4128
7291,114871,835,21232
8760,999408,3197,17898
7198,919655,1095,1689
7395,28723,18305,198
6854,896001,19431,1071
3839,335141,2516,12757
5395,979593,16345,19196
9582,309154,970,29855
9359,765096,2645,24835
1867,754817,9674,23011
5334,242364,18622,23505
444,863217,19163,6477
3996,416554,15208,17221
4924,523673,3666,9688
1431,116344,10123,28446
7625,677729,19331,16603
5694,422237,4687,5064
1023,619914,3858,20546
6944,168243,3545,16042
2097,304625,18322,15740
7852,735578,18298,15813
8760,886001,14014,22360
8679,475957,12193,19110
3554,895382,15271,10292
767,210005,279,10665
9828,120265,1789,24928
7642,215999,19020,4204
911,652537,10151,26217
9607,989929,11791,13888
4571,863951,5393,20706
6189,844773,19363,22355
4629,312418,4973,16933
21,53956,871,28286
1574,755304,13663,886
5620,883326,9304,9544
3815,92692,1941,11250
1088,763483,12567,27314
1199,650391,13037,23697
5271,640999,15020,7236
9422,376105,650,27314
3722,490636,15289,5764
2112,924651,6443,16517
5162,90140,19044,22964
8954,451587,14427,3198
8861,777436,10423,2558
2392,716584,4745,9415
6243,649627,6724,10170
5728,556314,17855,5322
1621,838364,2856,16969
1782,120663,17039,26278
4592,53952,12034,26058
1366,78493,13036,25655
4267,451844,13481,7749
3864,266957,11776,6813
6188,969118,5722,25774
3872,762305,12677,28661
2654,880002,19426,18380
9072,78084,713,12705
9080,632805,10158,12389
7053,642391,17111,28139
6417,876735,3491,1936
7476,414568,6499,20470
102,561740,8835,9876
1874,954228,14037,5232
2545,972297,4150,24429
1804,602708,18860,25487
4219,749685,5984,2385
4873,256786,15250,5256
584,780881,13456,10791
7190,802295,974,29904
6621,240295,15028,3952
2827,378104,3419,17352
3279,901858,10856,19023
3042,693830,12854,6562
452,293567,14427,8078
6988,360077,7342,20920
2883,379729,5949,27266
8986,982717,17535,18840
8524,127612,13358,217
7749,965473,5380,7331
246,87852,2538,15208
529,576722,2695,13440
3122,857904,2866,13314
2642,478171,17665,4054
6180,565898,5837,8801
5842,106428,18693,14277
9719,405576,15295,24508
978,813967,8334,3814
5167,325747,18959,12706
885,893867,7834,10202
5361,32175,13577,2140
222,970288,6538,3386
1898,72143,11711,28590
5370,174685,608,25805
9798,223941,18867,2620
1221,258873,6534,16695
6780,93030,682,22553
6682,780871,5892,4243
505,291164,13456,16740
9989,58911,1138,21667
2771,480926,16195,12604
8368,687208,7067,6288
8741,870322,14309,28290
8289,682596,11397,18074
3769,852464,13350,26827
3577,538931,13737,28528
7915,522559,4620,21744
7813,593071,15688,4856
8294,722016,6954,27258
6613,515873,13243,14097
7484,569881,14026,2393
6438,233454,4635,22426
2784,644486,9045,16656
1800,676061,6581,21266
5339,238077,3017,7827
5821,392354,14486,4539
3579,920223,17476,1838
7890,132804,9336,18398
5235,488360,10395,10021
1652,648872,15050,16880
8543,781752,18937,18997
9421,203604,5853,14419
3481,79065,16734,29764
1601,507302,16491,25603
652,419452,15189,24458
1793,25257,8114,1691
3569,710029,2491,26491
8815,476386,19947,28588
9938,606150,5178,7198
7331,487541,14881,22500
7037,852975,1848,7602
4824,745621,2614,12587
2272,968947,5953,13419
512,233388,12199,24666
4707,127311,12099,26267
8503,250992,3341,1840
1287,162907,15074,21447
5298,753233,2285,16733
6060,223502,6846,15469
6573,59258,1636,28466
2162,922919,6047,3336
3900,812018,16333,27686
2506,924199,18237,20385
9939,513249,2899,21768
5647,634917,1603,24551
3344,330363,6781,19800
5545,140414,4897,3879
3348,532303,10703,12458
3375,761903,19575,1937
1244,773168,4520,6326
3175,667733,11676,17318
3414,231211,19321,741
1430,242268,2941,20119
3385,866313,6140,26224
4523,40601,19405,4166
40,756619,5024,27796
296,211308,3300,5
8138,924493,8001,9076
3837,267821,1066,24046
7446,786351,1677,9670
7160,76553,10376,14663
9312,442800,10853,9923
1970,798261,2649,3822
8975,333086,19061,17274
7844,179875,1851,6316
5091,644440,12638,14322
5133,405289,3720,4512
9591,541254,19650,22149
538,236267,1340,16371
2132,522619,14774,21327
7248,783891,33,3234
6281,630693,10606,2462
6998,178960,11056,19781
2947,982711,10599,16471
3549,602072,10741,10589
4074,150020,91,29312
8193,172963,19285,12554
8829,94122,9666,19845
469,805211,8933,11667
1798,33067,764,18104
9438,88636,17808,28796
7175,294060,11906,12819
2293,440083,4954,2841
2935,782525,17799,17402
4513,534943,7832,9106
3079,505577,15819,29891
8251,309722,70,5714
6460,992780,19234,2020
1930,957744,794,23698
1789,791307,11428,18977
6590,740618,19479,10323
4806,983715,13444,26805
9687,633788,11055,23590
2133,305644,7966,2963
2908,53207,12912,1364
4492,891461,13778,25935
7687,494773,499,6192
743,674860,13163,18883
768,545257,3964,22079
8624,391738,10606,6366
3061,618222,9171,19444
6854,586168,8947,7979
7296,24912,16943,11095
433,596734,11830,8283
8097,162656,5422,8611
8478,699476,14687,15806
6382,820288,4993,7595
2933,77477,17795,6809
7696,475090,2552,29126
6514,415207,8174,7112
524,466486,12137,7443
3286,506276,788,24368
5829,695441,5035,21050
1011,199899,10006,10236
4387,414385,13629,18962
5431,510696,998,14135
6321,691617,12200,26724
5315,928597,17720,9990
3177,632956,18897,5640
203,322144,18149,2427
9134,283113,14349,6356
2190,254719,1726,2594
3780,188608,8655,26055
3710,328699,9630,23041
7614,384713,19740,28416
5671,808617,10138,11388
1067,255878,14214,6803
5778,690309,12219,26764
6037,767257,6454,11846
1468,733030,14116,11624
5192,927140,18217,24540
6737,114445,9671,22437
9327,497817,1190,10275
3709,519786,5901,3073
5581,136567,10601,20888
4605,517996,19895,20086
8839,165737,15289,18235
567,68257,5090,3333
8212,204327,14973,9804
3935,343599,15982,10279
4717,906605,13222,27169
3150,22255,10727,12205
8809,297915,19523,5580
5873,502178,14025,20753
8873,904450,11504,20864
5857,803007,8234,21212
5195,508635,6268,19308
3890,968817,15290,19382
7733,985131,3699,11115
7720,297541,15294,2821
9067,446093,2557,23641
9889,621948,8682,3881
9233,604860,10360,12271
1982,332669,6487,26255
7594,276794,3877,22979
4820,935316,9043,17947
6676,320149,10629,6506
4536,551994,5537,20447
6095,534456,17441,9135
9576,519906,12323,13007
2349,984233,4414,28769
8708,772741,6120,8844
88,278173,3268,20357
1143,335667,18966,27124
9512,623669,3134,13151
3093,391779,5744,17918
8824,679604,11951,10919
2322,419166,1335,5748
6870,611250,13377,6274
5698,610867,5302,14532
8149,676405,17433,2507
7690,119049,5194,19077
2672,428426,14628,10310
1075,403649,13809,19383
3674,55737,9468,5333
6857,501408,15591,27582
5493,589939,6060,3722
7983,975803,17028,21797
3443,912150,14325,4050
5289,173607,7074,15400
2627,468193,8337,4500
3608,376063,14357,13980
2885,758055,10322,12438
2160,932273,10162,7055
9600,614764,7117,2382
7698,39759,3178,25630
1232,964653,18599,12760
5619,622168,5847,13301
6326,139471,6901,26424
6186,605285,1884,12942
7217,876938,8133,8857
6148,717295,17095,1722
8637,802206,5484,21606
9863,292954,19528,13768
6765,396213,16938,27526
7176,588813,4539,988
8653,218525,6566,17763
5809,71219,7543,4814
8575,734778,5444,18004
4056,337006,13088,23767
5550,303477,15180,6850
1998,757118,7547,10762
9999,390243,11418,13815
9964,441001,13417,9666
4135,952664,14976,9143
8856,746387,10938,24011
861,275916,16843,7599
4734,81465,6383,20429
2196,882203,2145,26920
8423,206181,4815,18035
7590,752170,17411,23708
3401,121759,509,13852
2647,113607,15092,10810
7413,183486,2903,10939
2088,762566,9525,2574
6243,695077,17528,13200
5423,218201,5197,8519
4596,30269,5431,21349
6162,491202,3694,22952
5444,893129,1056,8940
6637,167030,9543,2628
8835,337094,11158,1240
3302,751114,18927,26673
7711,984279,3326,6834
5059,896809,16436,29328
4158,580498,17408,10646
5417,258056,6859,3233
6162,964354,16389,15295
9978,154342,10084,8421
1731,665293,4877,8351
7299,376529,9223,239
3187,940037,3329,20053
3373,912338,9884,13070
5948,359387,8604,6631
3676,258368,9118,19000
2694,960143,8728,2460
4562,552390,14175,20103
2583,247463,324,2663
3419,491892,4586,23731
1328,482828,17209,12857
1215,542466,13762,13214
9692,115375,11388,22521
9858,672071,7575,7007
345,885800,12466,25318
7373,491513,19587,20418
3226,753097,7369,11482
1516,854387,18505,10032
493,910069,10415,1775
7817,98159,4579,21883
2144,598640,15615,4677
3584,844302,15194,2586
1741,772247,19061,29975
1208,293770,11072,24893
5967,938918,15786,19277
375,660224,18312,6828
1400,253890,481,605
7769,524021,17372,23914
6400,396636,14415,7065
1931,770160,2126,338
5215,743604,18763,15812
4581,288351,6045,15462
7339,304754,5277,29939
9619,144246,6658,2250
1903,780988,14584,5757
7142,263653,972,18882
4974,373501,16849,6041
5395,555439,16455,451
8522,300015,2533,28056
780,775224,17405,4956
75,974687,4877,25875
3708,875744,2873,1169
3465,981555,2837,10087
2376,827534,13615,8393
5569,219661,3126,2059
4138,69958,5468,13184
8352,79007,12277,16548
5441,74849,6328,19334
9450,659479,8570,16583
9852,402256,17264,6654
784,905981,4031,6612
7124,537383,15997,21369
2636,385059,3609,1843
9231,293964,15188,16666
3895,308669,8589,12038
1309,877249,9775,17612
3489,897916,9830,9269
9991,584702,6261,19262
8305,772448,4159,2320
3918,253458,1355,11726
5037,542697,5694,16561
3954,225633,10249,17403
7479,824483,2054,5404
4189,379219,14515,23882
7922,121085,4268,15713
2374,781597,10265,2623
203,596858,4516,17828
2801,713180,5108,5352
9026,386014,8718,14635
335,758608,16487,10611
4110,151660,17624,12413
1794,765748,17604,27591
7148,714022,12770,13671
1171,77239,1453,346
395,598413,19616,12591
6119,319696,6593,3954
6590,164045,10023,1663
3138,26330,13201,5123
4874,264969,2072,4754
2608,281694,10717,25154
9006,473112,5336,1560
397,523874,2545,15724
9485,332893,7343,21506
2292,889820,4861,27542
4624,412208,2101,16714
3285,923946,8264,23296
7920,380596,18912,21277
2388,255332,3062,5444
2739,984567,9975,178
8443,707557,4986,12945
8947,805298,16159,7733
3744,829777,16686,691
9388,485780,15146,17123
3535,156257,11082,29824
5391,396691,3812,28742
9205,923011,3196,28024
565,711041,8517,16760
3132,895853,12287,28201
2600,418508,19236,3933
7541,428299,4038,11399
3383,101967,12685,12299
8538,396527,17476,23790
3232,144989,17974,20506
987,580637,9084,25260
8290,148009,5410,13135
3876,619871,4296,8247
3620,771024,584,3518
1097,141316,9431,20068
5195,556506,10857,16422
4977,291013,6480,8042
904,986863,19185,14544
8702,191659,2286,3409
7839,39005,7739,8204
541,123856,3779,7097
720,589068,13981,15827
4624,907849,14757,23708
57,780761,1419,23500
6238,972146,19829,11918
5189,153327,1656,5218
8716,665797,4843,7651
4465,755419,4796,11346
6116,830414,6603,11244
361,647148,11158,20188
1725,942090,3993,14996
4395,344630,900,27463
1447,103173,7880,11896
1921,707693,9237,10254
3399,585876,13819,13924
920,496963,13359,21426
137,332552,11947,4762
4134,395822,635,4647
9820,627730,9321,16471
4025,979528,1298,22103
1654,851443,6672,24977
6642,540301,19187,29321
7257,150267,7279,6391
5974,731913,3710,6909
556,255302,7179,20217
9529,812309,19154,1012
6641,463517,17443,13452
6272,969657,534,6692
7208,673094,8315,5642
1998,519786,8902,6041
4904,889777,18949,26004
7720,811803,4868,12558
6821,709369,11629,14032
3036,364844,7301,24271
1543,741046,14182,25104
5392,308468,8030,3656
6087,370597,19759,4916
5121,836514,2469,19613
2670,437702,15704,19810
2377,351280,8103,29831
168,469103,8109,7218
4123,365668,6332,13000
1706,669419,18934,22497
6442,396932,6522,7946
4478,965075,13058,7706
729,498458,19268,2268
5857,346482,13647,14171
2296,113642,3797,18516
6471,671637,401,267
4960,252454,9997,17692
1726,22193,17864,28150
9838,549608,14948,15237
8014,746055,2778,20825
1853,331672,276,10528
4401,68478,7147,21604
6243,686318,1331,284
9193,461658,16135,3479
7833,28892,13964,24951
6032,646696,18133,4796
5040,163721,3417,20468
5647,500057,7481,4794
9856,814656,5405,4828
9941,90822,989,17817
3982,102423,16562,26672
2628,427104,12294,26205
3996,746037,15143,16002
8285,793129,6930,18222
8901,187006,9623,3430
4111,789513,16466,28287
906,807784,18553,21844
9384,525954,16731,14976
5103,831315,3724,6419
8160,78237,1942,25389
9411,468351,1454,21264
5233,788145,1235,5504
3777,856852,9929,6405
839,996168,2536,14398
8551,887817,1501,13693
7763,268264,3160,1876
828,936733,6914,25852
9533,628935,2765,5843
8886,852844,6662,21863
4860,655484,1849,22569
7926,80158,13207,17509
8126,64600,14573,28084
2415,843653,18810,23153
3187,971855,8883,23994
3830,298586,10069,13625
3109,952744,854,22051
6926,572666,2108,21534
2012,114975,14058,21396
7923,841357,16218,4737
9363,543961,8988,15165
6250,603649,14237,16541
569,38984,12376,15083
5541,386014,16325,28541
5311,28065,4792,29792
4022,822883,4606,27492
4566,243925,1762,6708
5834,437457,2149,11432
7881,890212,8336,4940
7599,427523,19469,8837
7118,227013,17228,27026
769,506678,12364,12800
9850,131370,17092,25000
2593,715453,17993,25597
9260,474689,15206,13667
2504,273693,12798,360
5635,694366,12506,18379
6420,379969,13076,14494
8945,78347,16399,25478
5404,473372,16459,19451
7596,61063,13614,22122
5897,414140,16152,13292
9544,42005,12119,14994
5997,752311,11161,18186
2407,488068,13636,16316
822,133050,5203,26974
1372,591652,19282,20548
3855,587669,5641,9961
8218,103570,12775,11524
4886,650137,6818,22670
2045,552198,2078,1500
5538,132609,3393,24233
2304,125633,8020,20379
9099,774780,9650,15964
3825,299321,11552,20762
322,625767,15840,10594
5082,845182,5212,25414
6734,356965,17536,2087
8478,538418,7165,29814
5146,780877,2859,24557
4632,162970,14749,17441
6328,39180,19241,16361
8437,505201,8817,23599
7096,802692,15937,16802
8904,433824,10612,16369
4529,113320,862,25811
8520,993253,19966,16890
5021,966224,16754,5670
1672,200875,7676,14426
9535,184993,14297,23110
3545,860438,3214,29889
3791,202329,15665,28352
368,253215,10997,6564
1663,888143,2697,16451
2686,808471,10172,18163
4600,601649,788,28465
2984,129400,4461,13402
1167,129760,14059,22858
6213,924330,10100,20465
2662,695775,19270,25360
8890,575130,19800,15509
5691,766761,11287,10369
5045,563529,14869,23547
8637,337614,8225,1147
6105,586866,1779,16012
8525,580578,15002,8826
763,733993,3632,2262
4862,889135,4965,23376
7299,964302,6488,7508
576,51425,6453,17820
286,252023,662,18319
5481,402930,2671,864
1890,63346,9760,22958
5974,725302,11516,23318
3619,729309,17411,16662
6261,553929,3088,20815
839,728314,4992,6012
7214,846172,7837,15055
2081,853541,14224,24678
6825,138849,15602,4902
6759,550128,8993,3812
2849,343495,14633,14987
4456,735238,10339,568
888,960233,16705,11293
8234,433897,5602,14484
7417,274936,8061,25557
6737,96899,3760,17274
9311,239104,1498,29669
5648,38769,5996,10931
6162,436125,17279,8551
9999,142293,15558,16827
9772,299701,19860,26391
6074,489109,7177,29478
3702,835741,10586,22450
6594,382537,12600,26502
6826,851967,18518,20024
3597,490212,14829,6777
3749,669413,8003,25812
5848,867926,8884,28264
9477,543813,3589,28212
5075,326268,16770,21031
5951,732716,14392,19513
2035,928695,17364,3246
4611,293090,2682,1606
8743,456352,13918,24975
9220,584471,3919,21670
7954,467367,11636,1719
4562,937125,653,6059
8272,758280,4565,10551
3271,316462,3885,29609
4015,158814,12817,17891
5102,876972,13812,7251
7770,917684,9530,3482
8438,673801,9878,733
6768,538016,19303,11822
514,470114,9595,19854
5671,482152,18219,8169
2626,428775,2452,12395
7431,487453,12744,17038
5213,220657,2807,15542
1446,843005,18758,18146
150,196145,2331,18675
8184,273948,9727,7327
7596,658300,13190,29207
8896,351517,2647,16149
7710,382861,11257,23179
1984,954699,11478,8497
8712,312180,2638,13293
2684,176644,3764,15275
1034,897069,18796,14034
6,759475,6257,923
6882,119648,14988,29656
2321,138963,3320,23494
8384,505056,8640,28118
8419,545651,6035,10737
2455,429807,4233,4783
2352,964747,9616,11618
8847,32221,17606,20283
6980,352339,11015,18154
5796,834615,17531,8817
9117,79982,9404,6836
4863,818367,12102,27487
3910,854054,4717,22700
730,215704,16424,10189
